SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Tenure_MonthlyCharges,TenureGroup_0-12,TenureGroup_25-48,TenureGroup_49+,HighCharges,LongTenure
0,0,0,57,0,20.75,1118.8,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1182.75,False,False,True,0,1
0,1,1,50,1,103.4,5236.4,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,5170.0,False,False,True,1,0
0,1,1,28,0,50.8,1386.8,0,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,1422.3999999999999,False,True,False,0,0
0,0,0,16,1,50.15,762.25,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,802.4,False,False,False,0,0
0,0,0,25,1,79.0,1902.0,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,1975.0,False,True,False,0,0
1,1,0,3,1,74.6,239.05,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,223.79999999999998,True,False,False,0,0
0,1,0,61,1,96.5,5673.7,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,5886.5,False,False,True,1,1
0,0,0,2,0,20.1,39.8,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,40.2,True,False,False,0,0
0,1,1,51,0,19.4,997.75,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,989.4,False,False,True,0,0
0,1,1,71,0,77.55,5574.35,0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,5506.05,False,False,True,0,1
0,1,1,20,0,20.05,406.05,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,401.0,False,False,False,0,0
0,1,1,6,0,19.85,138.85,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,119.10000000000001,True,False,False,0,0
0,0,0,6,0,20.2,123.65,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,121.19999999999999,True,False,False,0,0
0,0,0,29,0,67.45,1801.1,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1956.0500000000002,False,True,False,0,0
0,0,0,36,1,18.55,689.0,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,667.8000000000001,False,True,False,0,0
0,0,0,28,1,29.75,790.7,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,833.0,False,True,False,0,0
0,1,0,7,1,86.5,582.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,605.5,True,False,False,0,0
0,0,0,63,0,24.2,1618.2,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1524.6,False,False,True,0,1
0,1,1,48,0,23.55,1173.35,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1130.4,False,True,False,0,0
0,1,0,49,0,20.45,900.9,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1002.05,False,False,True,0,0
1,0,0,27,1,81.45,2122.05,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2199.15,False,True,False,0,0
0,1,0,72,0,92.3,6719.9,0,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,6645.599999999999,False,False,True,1,1
0,1,0,1,1,69.15,69.15,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,69.15,True,False,False,0,0
0,1,1,72,0,53.65,3784.0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,3862.7999999999997,False,False,True,0,1
0,0,0,47,0,39.65,1798.65,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,1863.55,False,True,False,0,0
0,0,0,1,1,54.65,54.65,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,54.65,True,False,False,0,0
0,0,0,36,1,104.8,3886.45,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,3772.7999999999997,False,True,False,1,0
0,1,1,43,0,29.3,1224.05,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1259.9,False,True,False,0,0
1,1,0,27,0,83.85,2310.2,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,2263.95,False,True,False,0,0
0,0,0,9,1,79.55,723.4,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,715.9499999999999,True,False,False,0,0
0,0,0,38,1,103.65,3988.5,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,3938.7000000000003,False,True,False,1,0
1,0,0,35,1,99.05,3554.6,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,3466.75,False,True,False,1,0
0,1,1,0,0,73.35,1397.475,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.0,True,False,False,0,0
0,1,0,59,1,100.05,6034.85,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,5902.95,False,False,True,1,1
0,0,0,27,0,20.35,531.6,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,549.45,False,True,False,0,0
1,0,0,2,0,43.95,85.1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,87.9,True,False,False,0,0
0,0,0,7,0,23.5,173.0,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,164.5,True,False,False,0,0
0,0,0,36,1,70.7,2511.95,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,2545.2000000000003,False,True,False,0,0
0,1,1,41,1,94.3,3893.6,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,3866.2999999999997,False,True,False,1,0
0,0,0,13,0,29.15,357.15,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,378.95,False,False,False,0,0
0,0,1,19,0,20.85,467.5,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,396.15000000000003,False,False,False,0,0
0,1,0,60,0,37.7,2288.7,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,2262.0,False,False,True,0,1
0,0,1,48,1,95.5,4627.85,1,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,4584.0,False,True,False,1,0
1,0,0,3,0,91.05,289.1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,273.15,True,False,False,1,0
0,1,0,69,1,92.45,6460.55,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,6379.05,False,False,True,1,1
0,0,0,43,0,44.15,1931.3,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,1898.45,False,True,False,0,0
0,0,1,11,1,36.05,402.6,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,396.54999999999995,True,False,False,0,0
0,1,0,45,1,50.25,2221.55,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2261.25,False,True,False,0,0
0,1,0,72,1,109.75,7758.9,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,7902.0,False,False,True,1,1
1,1,0,2,0,79.2,172.85,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,158.4,True,False,False,0,0
0,1,1,12,0,20.3,224.5,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,243.60000000000002,True,False,False,0,0
0,1,1,67,1,112.35,7388.45,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,7527.45,False,False,True,1,1
0,1,0,37,0,94.3,3460.95,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,3489.1,False,True,False,1,0
0,0,0,39,0,41.15,1700.9,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1604.85,False,True,False,0,0
0,0,0,41,1,74.65,3090.65,0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,3060.65,False,True,False,0,0
0,0,0,25,1,48.25,1293.8,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1206.25,False,True,False,0,0
0,1,1,8,1,76.15,645.8,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,609.2,True,False,False,0,0
0,1,1,71,0,71.1,5224.95,0,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,5048.099999999999,False,False,True,0,1
0,0,0,5,0,96.55,500.1,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,482.75,True,False,False,1,0
0,0,0,30,1,79.3,2427.1,0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,2379.0,False,True,False,0,0
0,0,0,40,1,89.6,3488.15,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,3584.0,False,True,False,0,0
0,0,0,54,1,20.5,1035.7,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1107.0,False,False,True,0,0
0,1,0,72,1,106.3,7565.35,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,7653.599999999999,False,False,True,1,1
0,1,1,28,0,100.35,2799.0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,2809.7999999999997,False,True,False,1,0
0,1,1,18,1,85.6,1601.5,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1540.8,False,False,False,0,0
0,0,0,2,1,45.25,85.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,90.5,True,False,False,0,0
0,1,1,59,1,106.15,6256.2,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,6262.85,False,False,True,1,1
0,1,1,22,1,51.1,1232.9,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1124.2,False,False,False,0,0
0,0,0,1,0,19.9,19.9,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.9,True,False,False,0,0
1,1,0,72,1,25.7,1937.4,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1850.3999999999999,False,False,True,0,1
1,0,0,14,1,74.3,1096.25,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1040.2,False,False,False,0,0
0,1,0,50,0,99.4,5059.75,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,4970.0,False,False,True,1,0
0,1,1,48,0,69.7,3023.65,0,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,3345.6000000000004,False,True,False,0,0
0,1,1,49,1,98.35,4889.2,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,4819.15,False,False,True,1,0
0,1,1,28,0,85.45,2289.9,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2392.6,False,True,False,0,0
1,0,0,68,1,95.9,6503.2,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,6521.200000000001,False,False,True,1,1
0,0,0,13,0,100.75,1313.25,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1309.75,False,False,False,1,0
0,0,0,11,1,89.2,990.3,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,981.2,True,False,False,0,0
0,1,0,3,1,74.1,228.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,222.29999999999998,True,False,False,0,0
1,1,0,57,0,100.6,5746.15,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,5734.2,False,False,True,1,1
0,0,0,3,0,75.0,209.1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,225.0,True,False,False,0,0
0,1,0,72,0,25.75,1864.2,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1854.0,False,False,True,0,1
0,1,1,70,1,84.1,5979.7,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,5887.0,False,False,True,0,1
0,1,1,49,0,79.3,3902.45,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,3885.7,False,False,True,0,0
1,1,0,67,1,107.05,7142.5,0,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,7172.349999999999,False,False,True,1,1
0,0,0,46,0,20.05,902.0,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,922.3000000000001,False,True,False,0,0
1,0,0,64,1,70.2,4481.0,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,4492.8,False,False,True,0,1
0,1,0,37,0,19.5,805.2,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,721.5,False,True,False,0,0
1,0,0,2,0,70.75,154.85,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,141.5,True,False,False,0,0
1,1,0,13,0,45.3,528.45,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,588.9,False,False,False,0,0
0,1,0,72,0,115.15,8349.7,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,8290.800000000001,False,False,True,1,1
0,1,1,68,1,72.95,4953.25,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,4960.6,False,False,True,0,1
0,1,1,15,0,19.65,332.65,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,294.75,False,False,False,0,0
0,0,0,24,1,19.55,470.2,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,469.20000000000005,False,False,False,0,0
0,0,0,24,1,89.55,2259.35,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2149.2,False,False,False,0,0
0,0,0,27,0,50.35,1411.35,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1359.45,False,True,False,0,0
0,0,0,12,0,50.25,593.75,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,603.0,True,False,False,0,0
0,1,1,71,0,87.25,6328.7,0,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,6194.75,False,False,True,0,1
0,1,1,67,1,20.8,1411.9,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1393.6000000000001,False,False,True,0,1
0,1,0,63,1,109.25,6841.4,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6882.75,False,False,True,1,1
0,0,0,1,0,20.35,20.35,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.35,True,False,False,0,0
0,0,0,4,1,55.9,238.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,223.6,True,False,False,0,0
1,0,0,40,1,79.2,3233.85,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3168.0,False,True,False,0,0
0,0,0,12,1,96.0,1062.1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1152.0,True,False,False,1,0
0,1,1,52,0,79.2,4016.3,0,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,4118.400000000001,False,False,True,0,0
0,0,0,10,1,24.0,226.55,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,240.0,True,False,False,0,0
0,0,0,68,0,101.35,7110.75,0,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,6891.799999999999,False,False,True,1,1
0,0,0,54,1,100.1,5440.9,1,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,5405.4,False,False,True,1,0
0,1,1,4,0,56.5,235.1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,226.0,True,False,False,0,0
0,1,0,52,0,35.45,1958.95,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1843.4,False,False,True,0,0
1,0,0,1,1,85.0,85.0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,85.0,True,False,False,0,0
0,1,0,70,0,79.4,5528.9,0,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,5558.0,False,False,True,0,1
0,0,0,43,1,35.2,1463.7,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1513.6000000000001,False,True,False,0,0
0,0,0,52,0,19.65,1025.05,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1021.8,False,False,True,0,0
0,0,0,12,0,49.85,552.1,0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,598.2,True,False,False,0,0
0,1,1,56,0,68.75,3815.4,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,3850.0,False,False,True,0,1
0,0,1,0,1,61.9,1397.475,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,True,False,False,0,0
0,0,0,42,0,79.9,3313.4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3355.8,False,True,False,0,0
1,1,0,22,1,89.75,1938.9,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1974.5,False,False,False,0,0
0,1,1,51,0,59.3,3014.65,1,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,3024.2999999999997,False,False,True,0,0
0,0,0,27,1,19.4,460.25,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,523.8,False,True,False,0,0
1,1,0,51,1,93.65,4839.15,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,4776.150000000001,False,False,True,1,0
0,0,1,4,1,49.4,184.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,197.6,True,False,False,0,0
0,0,0,1,1,19.9,19.9,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.9,True,False,False,0,0
0,0,0,35,0,55.0,2010.55,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1925.0,False,True,False,0,0
1,1,1,71,1,72.9,5139.65,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,5175.900000000001,False,False,True,0,1
0,0,0,1,1,69.2,69.2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,69.2,True,False,False,0,0
0,1,1,69,1,25.6,1673.4,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1766.4,False,False,True,0,1
0,1,1,14,0,19.75,309.35,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,276.5,False,False,False,0,0
0,1,0,57,0,55.7,3171.6,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3174.9,False,False,True,0,1
0,1,1,72,0,117.5,8670.1,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,8460.0,False,False,True,1,1
0,0,0,48,0,19.85,916.0,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,952.8000000000001,False,True,False,0,0
0,1,1,4,1,78.9,299.75,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,315.6,True,False,False,0,0
0,1,1,31,1,20.65,702.05,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,640.15,False,True,False,0,0
0,0,0,38,1,62.3,2354.8,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,2367.4,False,True,False,0,0
1,1,0,37,1,92.5,3473.4,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,3422.5,False,True,False,1,0
0,0,0,1,0,19.65,19.65,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.65,True,False,False,0,0
1,0,0,57,1,79.75,4438.2,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,4545.75,False,False,True,0,1
1,1,0,62,1,79.95,4819.75,0,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,4956.900000000001,False,False,True,0,1
0,1,0,3,1,29.9,92.25,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,89.69999999999999,True,False,False,0,0
0,0,1,72,1,19.75,1567.0,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1422.0,False,False,True,0,1
0,0,1,29,1,45.0,1242.45,0,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,1305.0,False,True,False,0,0
0,1,1,13,0,44.8,559.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,582.4,False,False,False,0,0
0,0,1,3,0,69.65,220.1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,208.95000000000002,True,False,False,0,0
0,0,0,11,0,51.1,531.15,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,562.1,True,False,False,0,0
0,0,1,21,0,53.15,1183.2,0,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1116.1499999999999,False,False,False,0,0
0,0,0,19,0,24.7,465.85,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,469.3,False,False,False,0,0
0,0,0,61,1,111.6,6876.05,1,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,6807.599999999999,False,False,True,1,1
0,0,0,11,0,48.55,501.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,534.05,True,False,False,0,0
0,1,1,35,1,109.95,3782.4,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,3848.25,False,True,False,1,0
0,0,1,25,0,20.8,460.2,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,520.0,False,True,False,0,0
0,0,0,1,1,20.2,20.2,1,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.2,True,False,False,0,0
0,0,0,67,1,25.6,1790.35,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1715.2,False,False,True,0,1
0,0,0,19,1,39.65,733.35,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,753.35,False,False,False,0,0
0,0,0,56,0,24.9,1334.0,1,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1394.3999999999999,False,False,True,0,1
0,1,1,72,1,108.4,7767.25,0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,7804.8,False,False,True,1,1
0,0,0,43,0,19.55,876.15,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,840.65,False,True,False,0,0
0,1,1,55,1,85.1,4600.95,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,4680.5,False,False,True,0,0
0,1,1,2,0,56.7,113.55,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,113.4,True,False,False,0,0
0,0,0,27,1,69.05,1793.25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1864.35,False,True,False,0,0
0,0,0,13,1,70.15,886.7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,911.95,False,False,False,0,0
0,0,0,70,1,111.15,7737.55,0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,7780.5,False,False,True,1,1
0,1,0,14,0,105.95,1348.9,1,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,1483.3,False,False,False,1,0
0,1,1,19,1,89.35,1686.85,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,1697.6499999999999,False,False,False,0,0
0,0,0,20,1,89.1,1879.25,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1782.0,False,False,False,0,0
0,1,1,43,1,91.25,4013.8,0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,3923.75,False,True,False,1,0
0,1,1,5,1,90.35,434.5,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,451.75,True,False,False,1,0
1,1,0,70,1,105.55,7195.35,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,7388.5,False,False,True,1,1
0,1,0,40,0,19.1,780.1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,764.0,False,True,False,0,0
0,1,1,6,1,20.4,107.6,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,122.39999999999999,True,False,False,0,0
0,0,0,39,1,100.45,3801.7,0,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,3917.55,False,True,False,1,0
1,1,0,4,0,74.95,308.7,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,299.8,True,False,False,0,0
0,0,0,15,1,29.7,438.25,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,445.5,False,False,False,0,0
0,1,0,1,1,50.35,50.35,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,50.35,True,False,False,0,0
1,0,0,45,1,85.7,3778.1,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3856.5,False,True,False,0,0
0,1,0,64,0,47.85,3147.5,1,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,3062.4,False,False,True,0,1
1,1,0,57,0,94.0,5438.95,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,5358.0,False,False,True,1,1
0,1,1,72,0,69.85,5102.35,0,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,5029.2,False,False,True,0,1
0,0,0,1,1,70.3,70.3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70.3,True,False,False,0,0
0,1,0,72,0,25.85,1872.2,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1861.2,False,False,True,0,1
0,0,0,3,0,71.1,213.35,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,213.29999999999998,True,False,False,0,0
1,0,0,55,1,98.8,5617.75,1,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,5434.0,False,False,True,1,0
0,1,0,59,0,93.35,5386.5,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,5507.65,False,False,True,1,1
0,0,0,18,1,99.85,1776.95,1,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1797.3,False,False,False,1,0
